,Timestamp,complete_assignments,work_hard,like_stats,feel_insecure,how_i_think,formulas,worthless,complicated_subject,training,more_employable,have_idea,communicate_ideas,not_useful,plan_to_study,get_frustrated,statistical_thinking,in_everyday_life,under_stress,enjoy_class,interested_using,conclusions_rarely_presented,quickly_learned,interested_understanding,great_discipline,no_application,make_errors,attend_class,scared_by_stats,interested_learning,massive_computations,i_can_learn,i_will_understand,irrelevant for life,highly_technical,difficult_to_understand,learn_new_thinking,do_well_in_math,good_at_math,stats_in_the_field,confident_in_mastery,is_stats_required,likely_to_choose_stats_course,major,overall_gpa,major_gpa,overall_credits,credits_this_semester,HS_completed,college_completed,degree,expected_grade,class_section,gender,citizenship,age,year_in_school,work_hours,wake_up,exercise_hours,tv_hours,social_hours,sleep_hours,first_time,political,race_ethnic,current_semester,class_format,use_tutor,can_calculate_major_gpa,know_excel,know_spss,learn_spss_excel,beneficial_to_know,why_beneficial,EMPLID3,HS_completed2
368,2016-06-07 10:06:29,7,7,7,3,4,5,1,7,7,7,1,7,1,7,4,1,7,3,7,7,1,4,7,7,1,3,7,5,7,4,7,6,1,5,4,4,5,4,4,5,Yes,6,Psychology,0.0,3.2,Doing Masters - 1st class- No crds yet,6.0,4.0,2.0,M.A.,A-,PSY 301- Section 01 [8203],Female,US citizen,25,Master's Level,40.0,6:30,6.0,10,10,49,Yes,Democrat,Other,Spring 2016,Fully online class,Yes,Yes,4.0,1.0,I know Excel but I want to learn SPSS,Yes,From my research - two top software for analysing data. From experience with excel - it makes my worklife so much quicker and more efficient. Hope to learn all the Excel tricks one day.,,4.0
369,2016-06-07 10:12:06,7,7,7,6,5,1,1,5,4,7,1,7,1,7,5,1,7,7,6,6,1,3,6,7,1,5,7,7,7,7,7,7,1,6,6,6,5,5,5,4,Yes,2,Psychology,3.2,3.3,90,3.0,5.0,2.0,B.A.,A-,"psy 301, section 8203",Female,US citizen,29,Lower Senior,50.0,6,5.0,2,5,30,Yes,Other,Black (not Latino/Hispanic),Spring 2016,Fully online class,Yes,No,2.0,2.0,I want to learn both,Yes,can be used in everyday life.,,5.0
370,2016-06-07 16:37:41,7,7,6,6,6,6,1,4,5,6,2,5,1,7,2,2,5,5,6,6,2,3,6,6,2,4,7,6,6,2,7,6,1,2,2,6,4,3,6,4,Yes,3,Psychology,3.6,3.5,96,6.0,5.0,1.0,B.A.,A,PSY 301 01[8203],Female,US citizen,29,Upper Senior,0.0,7am,5.0,2,0,56,Yes,Democrat,Latino/Hispanic,Spring 2016,Fully online class,Yes,Yes,4.0,1.0,I want to learn both,Yes,because it is used often in many jobs and it is a great source to collect and interpret data.,,5.0
371,2016-06-07 21:46:45,7,7,5,6,6,3,7,4,4,1,5,4,4,7,1,2,5,4,5,4,1,4,7,7,4,4,7,4,7,7,7,7,1,4,2,2,3,3,2,4,Yes,4,Psychology,3.0,3.0,96,6.0,1.0,2.0,B.S.,A,8203,Female,US citizen,50,Lower Senior,7.0,7,3.0,2,0,8,Yes,Democrat,Black (not Latino/Hispanic),Summer 2015,Fully online class,Don't know,No,3.0,1.0,I want to learn both,Yes,,,1.0
372,2016-06-08 09:26:35,7,7,4,4,4,3,2,5,7,7,1,7,5,7,3,1,5,6,4,6,2,4,7,7,2,2,7,5,7,3,6,6,2,6,3,4,6,5,4,4,Yes,3,Psychology,3.367,3.2,87,3.0,6.0,8.0,B.S.,A,PYS 301 01,Female,US citizen,33,Upper Junior,40.0,6:00 am,,2-3,3-4,6-7,Yes,Independent,Other,Spring 2016,Fully online class,No,No,4.0,1.0,I want to learn both,Yes,"I have many statistical analysis for work that would be  beneficial for me, if I have a better grasp. ",,6.0
373,2016-06-09 07:54:43,7,7,5,4,1,3,1,7,7,7,1,7,1,7,7,1,7,5,6,7,1,3,7,7,1,2,7,4,7,7,7,7,1,7,1,7,5,7,7,5,Yes,7,Psychology,2.8,2.9,121,3.0,4.0,3.0,M.A.,A+,PSY 301 01[8203],Female,US citizen,29,Post Bacc/2nd degree,63.0,5am,7.0,5,1,38,No,Independent,Latino/Hispanic,Spring 2016,Fully online class,Yes,Yes,5.0,3.0,I know Excel but I want to learn SPSS,Yes,I calculate statistics all the time on excel and I learned how to use SPSS. I'd like to be able to utilize SPSS as well as I do Excel. Its beneficial to at least be familiar with both because I believe that puts me ahead of the game in this course.,,4.0
374,2016-08-25 12:36:48,7,7,5,5,5,4,2,4,4,6,4,5,3,7,4,4,5,5,5,5,4,5,6,5,3,5,7,6,6,5,4,4,2,4,5,5,4,3,4,3,Yes,3,Psychology,3.42,3.2,96,12.0,4.0,2.0,B.S.,A,PSY 301 Section 01,Female,US citizen,22,Lower Senior,20.0,8 am depends on what time the baby wakes up for feeding in the mornings,,8-10 whenever I have time,4 only weekends,not that much because of a newborn baby,Yes,Democrat,Other,Spring 2016,Fully online class,Yes,No,2.0,1.0,I want to learn both,Yes,"Most careers and things nowadays require the use excel, it is more employable, your resume would look better, and its helpful when organizing and interpreting information more easily.",,4.0
375,2016-08-25 14:51:52,7,6,4,5,6,4,3,5,5,5,3,4,4,6,4,5,2,4,3,3,4,3,5,6,5,6,6,4,4,3,5,4,4,5,5,5,2,2,2,3,Yes,2,Psychology,3.1,3.1,87,9.0,4.0,1.0,B.A.,B+,PSY 301-01,Male,US citizen,22,Upper Junior,35.0,6AM,5.0,7,5,45,No,Democrat,Latino/Hispanic,Spring 2016,Fully online class,Don't know,No,3.0,1.0,I know Excel but I want to learn SPSS,Yes,It is widely used in many businesses and companies. Therefore it is a useful skill to learn that can help one get hired for a specific job.,,4.0
376,2016-08-25 20:51:56,7,7,5,6,6,2,1,6,6,7,6,5,2,7,4,3,3,6,4,4,2,3,5,6,2,5,7,7,6,5,5,5,3,4,6,4,3,2,5,3,Yes,3,Psychology,3.9,3.9,105,12.0,3.0,2.0,B.A.,B,PSY 301 Statistical Methods,Female,US citizen,39,Lower Senior,40.0,5 am,3.5,2,3,50,Yes,Independent,White,Fall 2015,Fully online class,Don't know,No,2.0,1.0,I want to learn both,Yes,These programs may be required to make graphs or used to solve formulas or equations.,,3.0
377,2016-08-25 21:19:32,7,7,6,2,2,5,1,5,2,5,2,7,2,6,1,6,4,2,5,5,4,5,5,2,2,3,7,1,7,2,7,6,1,4,2,4,5,5,4,4,Yes,3,Psychology,3.4,3.2,99,12.0,2.0,2.0,B.S.,A-,Psy 301 01[47204],Female,US citizen,28,Upper Senior,31.0,8am,10.0,12,4,49,No,Democrat,Black (not Latino/Hispanic),Fall 2015,Fully online class,No,No,4.0,1.0,I know Excel but I want to learn SPSS,Yes,Should I have to organize data in the future it would be great to know many programs and ways to do so.,,2.0
378,2016-08-25 22:06:51,7,6,6,3,2,5,2,5,6,7,1,6,1,7,2,1,7,4,6,6,2,4,6,7,2,2,7,3,7,6,6,6,2,5,2,5,7,7,6,4,Yes,6,Psychology,3.8,4.0,90,12.0,4.0,3.0,B.A.,A,PSY 301,Female,US citizen,35,Lower Senior,38.0,6:00,0.0,1,1,7,No,Other,Latino/Hispanic,Spring 2016,Fully online class,No,Yes,5.0,3.0,I already know both,Yes,For employment,,4.0
379,2016-08-25 23:24:01,7,7,4,5,4,3,2,5,4,4,4,6,3,7,4,2,6,5,4,5,3,1,6,7,1,4,7,5,5,6,4,4,3,6,5,5,4,4,6,3,Yes,2,Psychology,3.2,3.2,105,12.0,4.0,0.0,B.A.,A,PSY 301 - Statistical Methods,Female,US citizen,34,Post Bacc/2nd degree,40.0,5am,5.0,5,48,56,Yes,Other,Other,Spring 2016,Fully online class,Yes,No,3.0,1.0,I want to learn both,Yes,Help to understand and manipulate data,,4.0
380,2016-08-26 09:16:19,7,7,4,6,4,1,2,7,4,5,3,5,3,6,1,1,3,4,5,6,1,1,6,6,2,5,7,7,7,4,5,4,2,3,4,4,4,4,4,4,Yes,4,Psychology,3.5,3.5,99,12.0,4.0,4.0,B.A.,B,301 01,Female,US citizen,35,Lower Senior,20.0,5:00,6.0,2,6,30,No,Republican,White,Spring 2016,Fully online class,Yes,Yes,4.0,1.0,I want to learn both,Yes,We use excel in my office on a daily basis,,4.0
381,2016-08-26 11:39:20,7,7,7,5,5,5,1,5,7,7,1,7,1,7,1,1,7,1,5,7,1,4,7,6,1,4,7,7,7,4,7,5,1,4,5,7,4,5,4,5,Yes,1,Psychology,3.2,3.2,0,6.0,1.0,1.0,M.A.,A,PSY 301-01 (47204),Female,US citizen,50,Lower Freshman,40.0,5 or 6am,,6-10 - with school practically 0,4,42-45,No,Democrat,Black (not Latino/Hispanic),Spring 2016,Fully online class,Don't know,Yes,5.0,1.0,I know Excel but I want to learn SPSS,Yes,It can be great for any type of analysis ,,1.0
382,2016-08-26 14:46:10,7,7,6,6,2,5,1,4,5,7,1,6,2,7,5,2,5,5,5,6,2,3,6,7,2,5,7,5,6,7,6,6,2,4,2,7,6,6,5,4,Yes,4,Psychology,3.63,3.63,121,6.0,6.0,2.0,M.A.,B+, Psy 301: Statistical Methods,Female,US citizen,34,Master's Level,35.0,6:00am,2.0,1,4-6 hours,56,Yes,Democrat,Latino/Hispanic,Spring 2016,Fully online class,Don't know,Yes,4.0,1.0,I know Excel but I want to learn SPSS,Yes,Learning more and new things are always assets in life.,,6.0
383,2016-08-26 15:55:07,7,7,5,5,5,3,3,6,4,5,5,5,2,7,6,3,6,7,4,5,3,4,5,7,5,6,7,7,6,5,6,4,4,6,6,4,5,3,3,3,Yes,1,Psychology,3.25,3.2,99,12.0,4.0,2.0,B.A.,B,PSY 301 01 (47204),Female,US citizen,28 years old,Post Bacc/2nd degree,20.0,6:00,,maybe 3-5 hours,"0, we talk on the phone though",20 hours roughly,Yes,Other,Black (not Latino/Hispanic),Spring 2016,Fully online class,Yes,No,3.0,3.0,I want to learn both,Yes,"It would be beneficial because these softwares are being used by companies everyday and therefore would be a great skill to know how to use both. Also, using both is required in the Statistical Methods course that I am aiming to get a good grade in.",,4.0
384,2016-08-26 16:55:38,7,7,5,6,2,4,1,4,6,7,1,6,1,7,2,1,5,2,6,7,1,4,7,4,1,3,7,2,7,2,6,6,1,3,2,3,5,4,7,4,No,7,Other,4.0,4.0,111,9.0,1.0,0.0,B.A.,A,PSY-301-01,Female,US citizen,24,Upper Senior,40.0,6-7 a.m.,5.0,3,2,56,No,Democrat,White,Fall 2015,Fully online class,No,Yes,3.0,1.0,I want to learn both,Yes,Graduate programs in psychology in addition to research experience,,1.0
385,2016-08-26 17:13:54,7,7,7,1,1,7,1,1,7,7,1,7,1,7,1,1,7,1,7,7,1,1,7,7,1,1,7,1,7,2,7,7,1,4,1,2,6,6,7,5,Yes,7,Psychology,3.56,3.44,90,12.0,6.0,2.0,B.A.,A,PSY 301 01,Female,US citizen,28,Upper Junior,37.5,7am,3.0,10,12,56,No,Democrat,White,Spring 2016,Fully online class,No,Yes,4.0,1.0,I want to learn both,Yes,,,6.0
386,2016-08-26 18:37:51,7,7,5,4,4,3,1,5,5,5,2,6,2,5,4,2,4,4,4,6,3,4,6,5,3,4,6,6,6,5,7,5,2,5,4,4,6,5,4,3,Yes,5,Psychology,3.2,3.2,108,9.0,4.0,3.0,B.A.,B+,psy 301 01,Female,US citizen,32,Lower Senior,42.0,5:30 am,5.0,5,2-4,45,Yes,Other,White,Fall 2015,Fully online class,No,No,4.0,1.0,I know Excel but I want to learn SPSS,Yes,"I do not know much about SPSS but learning the bit that I have about Excel formulas has helped in various classes and jobs.  I therefore, am interested to learn any program that helps expedite my work when done correctly.",,4.0
387,2016-08-26 20:36:32,7,7,4,7,7,3,1,7,6,5,3,5,3,7,5,4,4,7,5,5,4,4,5,7,2,6,7,7,6,4,6,6,2,7,7,6,4,3,4,3,Yes,4,Psychology,3.966,3.925,68,6.0,4.0,2.0,B.A.,A-,PSY 301 01[47204],Male,US citizen,34,Upper Junior,20.0,7:30,,4-5,4-5,42,Yes,Democrat,White,Fall 2015,Fully online class,Don't know,No,3.0,1.0,I want to learn both,Yes,"Part of my job involves program administration, which relies heavily on Excel spreadsheets. ",,4.0
388,2016-08-26 21:47:23,7,7,4,5,4,4,1,4,2,7,1,5,2,7,4,4,2,3,4,4,1,1,7,7,1,3,7,3,5,4,6,5,1,4,3,4,4,4,6,2,Yes,3,Psychology,3.44,3.44,96,9.0,0.0,1.0,B.A.,C+,PSY 301-01,Female,US citizen,46,Lower Senior,39.0,5:30,6.0,2,2,35,No,Democrat,White,Spring 2016,"Hybrid class (partially online, partially in person)",Don't know,No,2.0,2.0,I want to learn both,Yes,formulas would be made easier,,0.0
389,2016-08-26 23:09:01,7,7,3,6,6,2,3,7,4,4,4,3,4,7,4,5,3,5,4,3,3,1,4,7,7,4,7,6,3,4,5,5,4,5,5,5,4,3,2,2,Yes,1,Psychology,4.0,4.0,6,6.0,4.0,0.0,M.A.,C+,PSY301 01,Female,US citizen,43,Master's Level,40.0,7:30,8.0,?,2,50,No,Other,Other,Fall 2015,Fully online class,Don't know,No,2.0,1.0,I want to learn both,Yes,Not sure?,,4.0
390,2016-08-27 01:14:29,7,7,4,5,6,2,2,7,5,7,3,4,3,7,6,4,1,6,2,3,5,1,6,7,4,5,7,7,6,7,7,5,4,7,7,7,5,5,4,3,Yes,3,Psychology,3.2,3.2,None,12.0,3.0,1.0,M.A.,B+,Psy 301-01 [47204] - Statistical Methods,Female,US citizen,22,Master's Level,40.0,5:30AM,4.0,1,0,42,Yes,Democrat,Black (not Latino/Hispanic),Spring 2016,Fully online class,No,No,4.0,1.0,I know Excel but I want to learn SPSS,Yes,Many jobs require candidates to be skilled with Excel and SPSS.,,3.0
391,2016-08-27 08:36:48,7,7,5,4,3,3,1,4,5,5,2,7,2,6,3,2,7,4,5,5,1,2,7,2,1,3,7,3,7,1,7,5,1,1,1,1,4,4,5,4,Yes,1,Psychology,3.5,3.2,99,6.0,6.0,2.0,B.A.,A+,Statistical Methods PSY 301 01,Female,US citizen,24,Lower Junior,0.0,7am,20.0,4,4,56,No,Democrat,White,Fall 2015,Fully online class,No,No,3.0,1.0,I know Excel but I want to learn SPSS,Yes,i have used excel in every job i've had so far so it would be helpful to master it more,,6.0
392,2016-08-27 10:49:16,7,7,5,5,4,4,1,4,7,7,4,7,1,7,4,1,6,4,4,7,1,4,7,7,1,4,7,7,7,7,7,4,1,6,4,4,5,4,7,3,Yes,5,Psychology,3.0,3.0,87,12.0,2.0,2.0,B.A.,B+,PSY301 (47204),Female,US citizen,34,Upper Junior,40.0,7:30,1.0,2,0,40,Yes,Democrat,Latino/Hispanic,Fall 2016,Fully online class,Don't know,No,3.0,1.0,I want to learn both,Yes,It will be beneficial for me when it comes to my professional life and understanding the information. ,,2.0
393,2016-08-27 17:04:03,6,6,6,2,2,2,1,4,7,7,2,6,4,6,4,2,2,5,5,6,2,2,6,4,1,2,5,2,6,4,6,6,1,4,2,4,6,5,6,4,Yes,4,Psychology,3.7,3.2,57,6.0,4.0,2.0,B.A.,A,PSYS 301,Female,US citizen,34,Lower Junior,0.0,10:00 AM,0.0,0,0,70,Yes,Independent,White,Fall 2016,Fully online class,No,No,3.0,1.0,I want to learn both,Yes,It is a practical skill for data,,4.0
394,2016-08-27 19:18:03,7,7,4,2,2,4,1,7,5,7,2,5,2,5,2,4,4,5,5,3,2,2,6,2,1,2,7,5,6,6,7,7,1,1,3,2,3,4,5,5,Yes,3,Psychology,3.0,3.0,140,6.0,4.0,1.0,M.A.,A,PSY301,Male,US citizen,25,Master's Level,48.0,6:20,3.0,3,2,50,No,Democrat,White,Fall 2016,Fully online class,No,Yes,3.0,1.0,I do not wish to learn either,No,,,4.0
395,2016-08-27 19:35:39,7,7,5,2,3,3,3,4,2,2,1,2,2,7,2,3,2,2,4,4,3,4,7,5,2,2,7,4,4,4,6,5,2,3,2,2,4,3,2,3,Yes,2,Psychology,3.0,3.5,100,6.0,6.0,4.0,B.A.,A,PSY 301 01(47204),Female,US citizen,28,Lower Senior,56.0,9am,7.0,8,3,35,No,Democrat,Black (not Latino/Hispanic),Fall 2016,Fully online class,Yes,No,2.0,1.0,I want to learn both,Yes,Most companies requires you to know how to use spread sheet,,6.0
396,2016-08-27 21:58:32,7,7,7,1,2,4,1,3,6,6,2,7,4,7,1,2,5,4,5,5,4,4,7,7,1,3,7,6,7,5,7,7,2,6,2,5,7,7,6,4,Yes,4,Psychology,3.1,3.2,102,9.0,4.0,3.0,B.A.,A-,PSY 301-01,Female,US citizen,32,Lower Senior,40.0,6:30am,0.0,5,0,40,Yes,Democrat,Black (not Latino/Hispanic),Fall 2016,Fully online class,No,No,2.0,1.0,I want to learn both,Yes,"I don't know what SPSS is, so I will choose Excel.",,4.0
397,2017-01-30 12:22:12,7,7,4,7,1,5,1,7,6,5,2,4,4,7,4,4,4,5,5,4,4,2,6,6,4,4,7,7,5,5,7,7,4,4,7,4,6,5,6,5,Yes,1,Psychology,3.88,3.88,89,9.0,4.0,2.0,B.S.,B+,PSY301-01,Female,US citizen,24,Upper Junior,20.0,9am,,3-5,8,60,No,Democrat,Latino/Hispanic,Spring 2017,Fully online class,Yes,No,3.0,1.0,I want to learn both,Yes,It would be beneficial in order to pass this course. ,,4.0
398,2017-01-30 15:47:24,7,7,6,2,2,3,1,3,6,6,2,6,2,7,2,2,6,6,6,6,2,2,6,6,2,3,7,5,6,5,6,6,2,5,5,5,6,6,6,5,Yes,3,Psychology,3.5,3.2,0,3.0,4.0,1.0,M.A.,A+,PSY301-01,Female,US citizen,41,Master's Level,25.0,6am,2.0,0,9,8,Yes,Independent,Asian,Spring 2017,Fully online class,Yes,Yes,3.0,1.0,I want to learn both,Yes,Both are software applications that i can use to understand and present information ,,4.0
399,2017-01-30 16:56:30,6,7,7,5,3,4,2,6,2,3,7,5,2,6,5,2,2,6,5,4,2,1,6,6,4,1,6,5,6,4,6,4,2,6,3,2,6,6,6,4,Yes,2,Psychology,3.7,4.0,93,12.0,4.0,2.0,B.A.,A-, 2017 Spring - Statistical Methods PSY 301 02[52679],Male,US citizen,26,Lower Senior,35.0,10,0.0,4,0,48,Yes,Other,White,Spring 2017,Fully online class,Don't know,Yes,3.0,1.0,I know Excel but I want to learn SPSS,Yes,Data Interpretation ,,4.0
400,2017-01-30 17:06:33,7,7,5,6,1,5,1,4,6,7,2,7,1,7,2,1,7,5,5,7,2,4,7,6,1,2,7,5,7,5,7,6,1,5,3,4,6,6,7,5,Yes,5,Psychology,3.2,3.8,"grad - 0, undergrad 125",9.0,1.0,1.0,M.A.,A,Psy 301 - 52672,Male,US citizen,30,Master's Level,45.0,5:30am,6.0,10,4,42,No,Independent,Latino/Hispanic,Spring 2017,Fully online class,No,Yes,5.0,1.0,I know Excel but I want to learn SPSS,Yes,I'm a big believer in using a software solution whenever possible.,,1.0
401,2017-01-30 19:58:17,7,7,6,7,6,1,1,7,7,7,2,7,1,7,5,1,2,7,5,6,1,5,7,7,1,2,7,7,7,7,7,6,1,7,7,2,1,1,6,4,Yes,1,Psychology,3.42,3.42,i'm new,6.0,4.0,2.0,M.A.,B+,PSY301,Female,Foreign student,37,Master's Level,9.0,6:30,10.0,15,2,56,No,Other,Latino/Hispanic,Spring 2017,Fully online class,Don't know,No,3.0,2.0,I want to learn both,Yes,It would be beneficial for getting a job ,,4.0
402,2017-01-30 20:31:15,7,7,5,6,6,3,3,6,6,6,3,6,3,6,6,2,6,7,5,5,1,1,6,6,1,7,7,7,6,7,7,7,6,7,7,7,4,4,5,3,Yes,6,Psychology,3.54,3.54,99,9.0,4.0,4.0,B.A.,B,PSY 301 0152672,Female,US citizen,41,Lower Senior,45.0,5:30,4.0,5,2,49,Yes,Independent,White,Spring 2017,Fully online class,No,No,3.0,1.0,I know Excel but I want to learn SPSS,Yes,knowledge is power--I am open to learning any application that will enable me to understand statistics clearly.,,4.0
403,2017-01-30 22:36:03,7,7,7,6,3,3,1,6,7,7,2,7,2,7,3,1,5,6,7,7,6,2,7,7,1,4,7,5,7,5,6,6,6,5,5,5,4,4,6,4,Yes,6,Psychology,4.0,4.0,50,9.0,4.0,2.0,B.A.,A+,PSY 301,Male,US citizen,42,Upper Sophomore,40.0,7 AM,,4,2,56,No,Independent,Latino/Hispanic,Spring 2017,Fully online class,Yes,No,3.0,1.0,I want to learn both,Yes,Because it will aid in data analysis.,,4.0
404,2017-01-31 00:41:40,7,7,6,4,2,6,1,6,6,6,1,7,1,7,3,1,5,4,6,6,6,5,6,6,1,1,7,4,5,1,7,7,1,5,5,5,6,5,5,5,Yes,5,Psychology,3.4,3.2,84,6.0,4.0,2.0,B.A.,A+,PSY301,Female,Other,33,Post Bacc/2nd degree,20.0,8a.m.,1.0,10>,only on weekends,>50,Yes,Democrat,Other,Spring 2017,Fully online class,Don't know,No,3.0,1.0,I know Excel but I want to learn SPSS,Yes,i think so,,4.0
405,2017-01-31 02:29:22,7,7,6,1,1,5,1,3,5,6,1,6,1,7,1,1,4,2,6,6,1,5,7,6,1,2,7,1,7,5,7,5,1,6,1,4,5,5,5,5,Yes,5,Psychology,3.93,3.93,114,12.0,4.0,3.0,B.A.,A+,PSY 301 – Statistical Methods Section 02,Female,US citizen,27,Upper Senior,0.0,9,10.0,2,3,25,No,Independent,White,Spring 2017,Fully online class,Don't know,No,4.0,1.0,I know Excel but I want to learn SPSS,Yes,it could make doing stats easier,,4.0
406,2017-01-31 10:52:22,7,7,5,2,1,5,1,5,7,7,2,7,3,7,4,2,6,6,5,7,2,1,7,6,1,2,7,2,7,4,7,7,1,2,1,2,6,7,6,5,Yes,6,Psychology,3.5,3.0,72,15.0,5.0,1.0,B.A.,A,PSY 301 01[52672],Female,US citizen,29,Upper Junior,30.0,4:30am,,2,3,40,Yes,Democrat,Latino/Hispanic,Spring 2017,Fully online class,No,Yes,2.0,1.0,I want to learn both,Yes,To process data from research,,5.0
407,2017-01-31 10:56:48,7,7,6,4,3,6,2,3,6,6,3,6,3,7,2,4,5,4,5,6,3,4,6,5,3,4,6,3,6,4,5,5,3,6,3,4,5,5,5,4,Yes,4,Psychology,3.0,3.2,0,9.0,6.0,6.0,M.A.,A-,Statistical Methods (PSY 301) 01[52672] (School of Professional Studies),Female,Other,38,Master's Level,40.0,8:30,5.0,14,10,60,Yes,Independent,White,Spring 2017,Fully online class,Don't know,Yes,4.0,1.0,I know Excel but I want to learn SPSS,Yes,,,6.0
408,2017-01-31 12:18:31,7,7,3,7,6,4,3,6,4,4,4,3,4,6,5,2,5,6,2,4,2,2,7,5,1,6,7,7,3,4,6,4,1,6,6,6,3,2,4,2,Yes,1,Psychology,3.2,3.2,73,6.0,3.0,1.0,B.A.,B,PSY301 01,Female,US citizen,26,Lower Junior,30.0,9AM,,5,16,48,No,Democrat,White,Spring 2017,Fully online class,Don't know,No,3.0,1.0,I want to learn both,Yes,Many jobs require that you have experience with Excel or programs with a similar format.,,3.0
409,2017-01-31 18:37:35,7,7,4,3,4,3,2,7,6,4,3,4,4,7,4,3,4,6,5,4,3,3,5,6,5,4,6,6,5,6,5,4,3,7,6,6,6,5,4,3,Yes,2,Psychology,3.3,3.3,3,6.0,4.0,0.0,M.A.,B+,Psy30101,Female,Other,30,Master's Level,20.0,7,1.0,3,1-4,50-55,Yes,Other,Asian,Spring 2017,Fully online class,Don't know,No,2.0,1.0,I know Excel but I want to learn SPSS,Yes,learning something is always nice,,4.0
410,2017-01-31 19:06:07,7,7,4,6,2,4,4,3,3,3,2,2,4,5,2,3,5,5,5,2,2,2,5,5,3,2,4,5,2,5,6,6,3,3,2,2,6,6,4,5,Yes,1,Psychology,3.56,3.2,91,6.0,8.0,2.0,B.A.,A,Psy 301 Section 1,Female,US citizen,30,Upper Senior,45.0,6am,1.0,1,5,42,Yes,Democrat,Black (not Latino/Hispanic),Spring 2017,Fully online class,No,No,4.0,1.0,I know Excel but I want to learn SPSS,Yes,Useful skills,,8.0
411,2017-02-01 16:49:10,7,7,4,6,6,2,1,6,5,4,5,5,4,7,5,4,4,5,4,4,4,5,5,6,2,6,7,7,5,6,5,5,4,7,6,6,2,2,4,3,Yes,1,Psychology,3.7,3.7,93,6.0,3.0,3.0,B.A.,B,PSY 301,Female,US citizen,41,Upper Junior,15.0,7:15 am,,12 hours,2,56,No,Democrat,Latino/Hispanic,Spring 2017,Fully online class,Don't know,No,2.0,1.0,I want to learn both,Yes,"If I need it to succeed in this class and future jobs, then it'll be beneficial.",,3.0
412,2017-02-01 22:04:30,7,7,4,7,6,4,4,7,4,4,6,4,4,7,4,5,3,7,4,4,4,4,5,6,4,5,7,7,4,7,5,4,4,4,7,7,5,5,4,3,Yes,1,Psychology,3.85,3.85,100,6.0,3.0,3.0,B.S.,A,PSYS 301 ,Female,US citizen,28,Lower Senior,40.0,7,5.0,10,3,49,No,Democrat,Latino/Hispanic,Spring 2017,Fully online class,Don't know,No,3.0,1.0,I want to learn both,Yes,Everyday assignment ,,3.0
413,2017-02-02 02:12:58,7,7,4,7,1,2,1,6,2,2,1,7,4,7,1,1,4,1,4,6,2,1,7,7,4,2,7,4,7,7,7,7,4,7,1,1,4,4,4,5,Yes,1,Psychology,2.5,3.0,93,6.0,4.0,2.0,B.A.,A+,PSY 301 section 01,Female,US citizen,33,Upper Senior,37.5,7:30am,8.0,2-3,2,45,Yes,Democrat,Black (not Latino/Hispanic),Spring 2017,Fully online class,Don't know,No,4.0,1.0,I want to learn both,Yes,I would be more marketable within the workplace and my personal business,,4.0
414,2017-02-02 08:19:03,7,7,4,4,2,4,1,6,5,6,1,6,1,6,2,1,4,4,4,5,5,4,5,5,2,2,6,4,5,4,6,6,2,5,2,2,5,5,5,4,Yes,4,Psychology,3.7,3.2,60,15.0,4.0,2.0,B.A.,B+,PSY301 Barett,Female,US citizen,33,Lower Junior,15.0,10,6.0,0,5,45-49,Yes,Independent,White,Spring 2017,Fully online class,Don't know,No,4.0,1.0,I know Excel but I want to learn SPSS,Yes,not sure what SPSS is,,4.0
415,2017-02-02 15:09:53,7,7,6,5,1,5,1,4,4,4,3,5,3,7,1,3,5,5,6,6,4,3,7,7,1,3,7,4,6,4,7,6,4,4,1,4,7,6,6,4,Yes,5,Psychology,3.2,3.2,105,9.0,4.0,2.0,B.A.,A,"statistical mtethods,PSY 301",Female,US citizen,31,Upper Senior,50.0,7am,10.0,5,0,40,No,Republican,Latino/Hispanic,Spring 2017,Fully online class,Don't know,No,4.0,1.0,I know Excel but I want to learn SPSS,Yes,to share & organize  data,,4.0
416,2017-02-02 16:20:45,7,7,7,7,5,3,1,6,7,7,3,7,1,7,3,1,7,3,7,1,1,4,7,7,1,1,7,6,7,4,7,7,1,5,1,5,4,5,7,5,Yes,3,Psychology,3.2,3.2,about 80,9.0,4.0,2.0,B.A.,A,PSY 301 01 [52672],Male,US citizen,33,Lower Senior,35.0,"Varies, between 8 and 10",,"Varies, not sure, all online","Varies, between 3 and 15","63-70 ideally, not necessarily always even close to that",Yes,Other,Other,Spring 2017,Fully online class,Yes,Yes,3.0,1.0,I know Excel but I want to learn SPSS,Yes,For this class and elsewhere in life,,4.0
417,2017-02-02 21:08:29,7,7,4,7,7,1,1,7,7,7,3,7,1,7,4,1,3,7,6,7,1,4,7,7,1,3,7,7,7,4,7,7,1,4,4,4,5,5,7,3,Yes,7,Psychology,3.57,3.233,102,9.0,4.0,2.0,B.A.,A-,PSY 301 01[52672],Female,US citizen,58,Upper Senior,18.0,6:00 AM,7.0,7,8,56,No,Democrat,Black (not Latino/Hispanic),Spring 2017,Fully online class,Yes,Yes,3.0,1.0,I want to learn both,Yes,For statistical research SPSS will be a crucial tool for calculating data findings to determine the outcome of an investigation.,,4.0
